,PRODUCT_NAME,State
131,Aqua Glow Gel Face Moisturizer With Himalayan Thermal Water and Hyaluronic Acid for 72 Hours Hydration - 100ml,"{'Madhya Pradesh': 21, 'Gujarat': 3, 'Andhra Pradesh': 7, 'Rajasthan': 10, 'Himachal Pradesh': 0, 'Maharashtra': 14, 'Karnataka': 11, 'Uttarakhand': 6, 'Chandigarh': 9, 'Arunachal Pradesh': 5, 'Haryana': 8, 'West Bengal': 4, 'Punjab': 8, 'Uttar Pradesh': 11, 'National Capital Territory of Delhi': 14, 'Goa': 8, 'Odisha': 3, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 2}"
132,Aqua Glow Face Serum with Himalayan Thermal Water and Hyaluronic Acid - 30 ml,"{'Madhya Pradesh': 9, 'Gujarat': 5, 'Andhra Pradesh': 7, 'Rajasthan': 10, 'Himachal Pradesh': 2, 'Maharashtra': 6, 'Karnataka': 6, 'Uttarakhand': 3, 'Chandigarh': 2, 'Arunachal Pradesh': 7, 'Haryana': 6, 'West Bengal': 3, 'Punjab': 5, 'Uttar Pradesh': 6, 'National Capital Territory of Delhi': 5, 'Goa': 2, 'Odisha': 3, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 3}"
133,Aqua Glow Hydrating Sunscreen Gel with Himalayan Thermal Water and Hyaluronic Acid - 50 g,"{'Madhya Pradesh': 13, 'Gujarat': 4, 'Andhra Pradesh': 12, 'Rajasthan': 12, 'Himachal Pradesh': 6, 'Maharashtra': 13, 'Karnataka': 6, 'Uttarakhand': 7, 'Chandigarh': 5, 'Arunachal Pradesh': 10, 'Haryana': 4, 'West Bengal': 2, 'Punjab': 6, 'Uttar Pradesh': 15, 'National Capital Territory of Delhi': 10, 'Goa': 6, 'Odisha': 5, 'Jammu and Kashmir': 3, 'Jharkhand': 2, 'Tamil Nadu': 6}"
134,"Milky Soft Bathing Bar for Babies with Oats, Milk and Calendula - 75g x 2 ","{'Madhya Pradesh': 4, 'Gujarat': 2, 'Andhra Pradesh': 1, 'Rajasthan': 1, 'Himachal Pradesh': 1, 'Maharashtra': 4, 'Karnataka': 0, 'Uttarakhand': 0, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 1, 'West Bengal': 0, 'Punjab': 0, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 1, 'Goa': 0, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
135,Onion Shampoo for Hair Growth and Hair Fall Control with Onion and Plant Keratin - 1 Litre,"{'Madhya Pradesh': 7, 'Gujarat': 8, 'Andhra Pradesh': 6, 'Rajasthan': 4, 'Himachal Pradesh': 1, 'Maharashtra': 10, 'Karnataka': 5, 'Uttarakhand': 1, 'Chandigarh': 4, 'Arunachal Pradesh': 3, 'Haryana': 6, 'West Bengal': 3, 'Punjab': 2, 'Uttar Pradesh': 7, 'National Capital Territory of Delhi': 5, 'Goa': 4, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 1}"
136,Natural Nourishing Bathing Soaps - 5x75g,"{'Madhya Pradesh': 14, 'Gujarat': 6, 'Andhra Pradesh': 7, 'Rajasthan': 6, 'Himachal Pradesh': 5, 'Maharashtra': 6, 'Karnataka': 3, 'Uttarakhand': 3, 'Chandigarh': 5, 'Arunachal Pradesh': 4, 'Haryana': 7, 'West Bengal': 4, 'Punjab': 5, 'Uttar Pradesh': 13, 'National Capital Territory of Delhi': 4, 'Goa': 4, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 4, 'Tamil Nadu': 1}"
137,Charcoal Nourishing Bathing Soap With Charcoal and Mint for Deep Cleansing - 5x75g,"{'Madhya Pradesh': 9, 'Gujarat': 3, 'Andhra Pradesh': 7, 'Rajasthan': 5, 'Himachal Pradesh': 0, 'Maharashtra': 13, 'Karnataka': 2, 'Uttarakhand': 1, 'Chandigarh': 2, 'Arunachal Pradesh': 4, 'Haryana': 2, 'West Bengal': 4, 'Punjab': 11, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 7, 'Goa': 3, 'Odisha': 2, 'Jammu and Kashmir': 2, 'Jharkhand': 1, 'Tamil Nadu': 3}"
138,Vitamin C Nourishing Bathing Soap With Vitamin C and Honey for Skin Illumination - 5x75g,"{'Madhya Pradesh': 5, 'Gujarat': 5, 'Andhra Pradesh': 1, 'Rajasthan': 4, 'Himachal Pradesh': 3, 'Maharashtra': 5, 'Karnataka': 2, 'Uttarakhand': 4, 'Chandigarh': 0, 'Arunachal Pradesh': 5, 'Haryana': 2, 'West Bengal': 1, 'Punjab': 4, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 2, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 3}"
139,Tea Tree Nourishing Bathing Soap With Tea Tree and Neem for Skin Purification - 5x75g,"{'Madhya Pradesh': 3, 'Gujarat': 2, 'Andhra Pradesh': 2, 'Rajasthan': 6, 'Himachal Pradesh': 1, 'Maharashtra': 3, 'Karnataka': 3, 'Uttarakhand': 2, 'Chandigarh': 0, 'Arunachal Pradesh': 2, 'Haryana': 0, 'West Bengal': 1, 'Punjab': 1, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 2, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
140,CoCo Nourishing Bathing Soap with Coffee and Cocoa - 5*75g,"{'Madhya Pradesh': 3, 'Gujarat': 2, 'Andhra Pradesh': 1, 'Rajasthan': 1, 'Himachal Pradesh': 2, 'Maharashtra': 4, 'Karnataka': 0, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 1, 'Haryana': 4, 'West Bengal': 0, 'Punjab': 0, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 4, 'Goa': 3, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 1}"
141,Ubtan Nourishing Bathing Soap With Turmeric and Saffron - 375g,"{'Madhya Pradesh': 8, 'Gujarat': 4, 'Andhra Pradesh': 6, 'Rajasthan': 5, 'Himachal Pradesh': 4, 'Maharashtra': 10, 'Karnataka': 5, 'Uttarakhand': 1, 'Chandigarh': 5, 'Arunachal Pradesh': 4, 'Haryana': 4, 'West Bengal': 2, 'Punjab': 4, 'Uttar Pradesh': 8, 'National Capital Territory of Delhi': 5, 'Goa': 2, 'Odisha': 6, 'Jammu and Kashmir': 2, 'Jharkhand': 1, 'Tamil Nadu': 5}"
142,Milky Soft Diaper Rash Cream for Babies - 50g,"{'Madhya Pradesh': 3, 'Gujarat': 3, 'Andhra Pradesh': 1, 'Rajasthan': 2, 'Himachal Pradesh': 0, 'Maharashtra': 1, 'Karnataka': 1, 'Uttarakhand': 1, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 0, 'West Bengal': 1, 'Punjab': 0, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 4, 'Goa': 3, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 1}"
143,"Milky Soft Body Lotion for Babies with Oats, Milk and Calendula - 400ml","{'Madhya Pradesh': 5, 'Gujarat': 6, 'Andhra Pradesh': 6, 'Rajasthan': 2, 'Himachal Pradesh': 2, 'Maharashtra': 12, 'Karnataka': 6, 'Uttarakhand': 5, 'Chandigarh': 4, 'Arunachal Pradesh': 5, 'Haryana': 4, 'West Bengal': 2, 'Punjab': 11, 'Uttar Pradesh': 9, 'National Capital Territory of Delhi': 5, 'Goa': 3, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 2}"
144,"Milky Soft Body Wash for Babies with Oats, Milk and Calendula - 400 ml","{'Madhya Pradesh': 3, 'Gujarat': 0, 'Andhra Pradesh': 2, 'Rajasthan': 3, 'Himachal Pradesh': 1, 'Maharashtra': 5, 'Karnataka': 4, 'Uttarakhand': 4, 'Chandigarh': 0, 'Arunachal Pradesh': 0, 'Haryana': 6, 'West Bengal': 1, 'Punjab': 3, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 2, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 1}"
145,"Milky Soft Shampoo with Oats, Milk and Calendula for Babies - 400 ml","{'Madhya Pradesh': 1, 'Gujarat': 3, 'Andhra Pradesh': 3, 'Rajasthan': 5, 'Himachal Pradesh': 4, 'Maharashtra': 5, 'Karnataka': 0, 'Uttarakhand': 0, 'Chandigarh': 0, 'Arunachal Pradesh': 2, 'Haryana': 3, 'West Bengal': 4, 'Punjab': 7, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 5, 'Goa': 2, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
146,Charcoal Face Wash with Activated Charcoal and Coffee for Oil Control - 250ml,"{'Madhya Pradesh': 22, 'Gujarat': 7, 'Andhra Pradesh': 10, 'Rajasthan': 20, 'Himachal Pradesh': 4, 'Maharashtra': 22, 'Karnataka': 7, 'Uttarakhand': 5, 'Chandigarh': 4, 'Arunachal Pradesh': 11, 'Haryana': 6, 'West Bengal': 5, 'Punjab': 14, 'Uttar Pradesh': 17, 'National Capital Territory of Delhi': 10, 'Goa': 8, 'Odisha': 5, 'Jammu and Kashmir': 1, 'Jharkhand': 2, 'Tamil Nadu': 3}"
147,Vitamin C Day and Night Combo,"{'Madhya Pradesh': 3, 'Gujarat': 1, 'Andhra Pradesh': 2, 'Rajasthan': 1, 'Himachal Pradesh': 1, 'Maharashtra': 4, 'Karnataka': 2, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 2, 'Haryana': 0, 'West Bengal': 1, 'Punjab': 1, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 1, 'Goa': 3, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
148,Vitamin C Oil-Free Moisturizer For Face with Vitamin C and Gotu Kola for Skin Illumination - 80 ml,"{'Madhya Pradesh': 18, 'Gujarat': 9, 'Andhra Pradesh': 10, 'Rajasthan': 15, 'Himachal Pradesh': 6, 'Maharashtra': 18, 'Karnataka': 3, 'Uttarakhand': 9, 'Chandigarh': 5, 'Arunachal Pradesh': 9, 'Haryana': 8, 'West Bengal': 5, 'Punjab': 8, 'Uttar Pradesh': 13, 'National Capital Territory of Delhi': 5, 'Goa': 10, 'Odisha': 9, 'Jammu and Kashmir': 2, 'Jharkhand': 1, 'Tamil Nadu': 5}"
149,Tea Tree Oil-Free Face Moisturizer with Tea Tree and Salicylic Acid for Acne and Pimples - 80 ml,"{'Madhya Pradesh': 11, 'Gujarat': 3, 'Andhra Pradesh': 4, 'Rajasthan': 10, 'Himachal Pradesh': 6, 'Maharashtra': 19, 'Karnataka': 7, 'Uttarakhand': 2, 'Chandigarh': 5, 'Arunachal Pradesh': 9, 'Haryana': 8, 'West Bengal': 2, 'Punjab': 6, 'Uttar Pradesh': 16, 'National Capital Territory of Delhi': 10, 'Goa': 3, 'Odisha': 3, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 3}"
150,Aqua Glow Face Wash With Himalayan Thermal Water and Hyaluronic Acid for Intense Hydration - 100ml,"{'Madhya Pradesh': 23, 'Gujarat': 1, 'Andhra Pradesh': 7, 'Rajasthan': 9, 'Himachal Pradesh': 7, 'Maharashtra': 20, 'Karnataka': 7, 'Uttarakhand': 4, 'Chandigarh': 4, 'Arunachal Pradesh': 4, 'Haryana': 7, 'West Bengal': 3, 'Punjab': 8, 'Uttar Pradesh': 12, 'National Capital Territory of Delhi': 10, 'Goa': 5, 'Odisha': 5, 'Jammu and Kashmir': 3, 'Jharkhand': 2, 'Tamil Nadu': 3}"
151,Vitamin C Night Cream with Vitamin C and Gotu Kola for Skin Illumination - 50g,"{'Madhya Pradesh': 6, 'Gujarat': 2, 'Andhra Pradesh': 3, 'Rajasthan': 1, 'Himachal Pradesh': 0, 'Maharashtra': 5, 'Karnataka': 3, 'Uttarakhand': 2, 'Chandigarh': 1, 'Arunachal Pradesh': 2, 'Haryana': 3, 'West Bengal': 1, 'Punjab': 3, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 3, 'Goa': 4, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 2}"
152,Skin Illuminate Face Serum for Radiant Skin with Vitamin C and Turmeric - 15g ,"{'Madhya Pradesh': 11, 'Gujarat': 8, 'Andhra Pradesh': 10, 'Rajasthan': 5, 'Himachal Pradesh': 8, 'Maharashtra': 16, 'Karnataka': 2, 'Uttarakhand': 7, 'Chandigarh': 1, 'Arunachal Pradesh': 9, 'Haryana': 5, 'West Bengal': 4, 'Punjab': 3, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 8, 'Goa': 5, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 6, 'Tamil Nadu': 1}"
153,Apple Cider Vinegar Hair Mask with Organic Apple Cider Vinegar and Biotin for Long and Shiny Hair - 200 g,"{'Madhya Pradesh': 2, 'Gujarat': 1, 'Andhra Pradesh': 3, 'Rajasthan': 3, 'Himachal Pradesh': 0, 'Maharashtra': 2, 'Karnataka': 2, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 1, 'Haryana': 1, 'West Bengal': 1, 'Punjab': 1, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 2, 'Goa': 0, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
154,Rice Water Hair Mask with Rice Water and Keratin For Smoothening Hair and Damage Repair - 200 g,"{'Madhya Pradesh': 9, 'Gujarat': 1, 'Andhra Pradesh': 4, 'Rajasthan': 2, 'Himachal Pradesh': 2, 'Maharashtra': 5, 'Karnataka': 3, 'Uttarakhand': 3, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 3, 'West Bengal': 0, 'Punjab': 9, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 2, 'Goa': 3, 'Odisha': 2, 'Jammu and Kashmir': 2, 'Jharkhand': 2, 'Tamil Nadu': 1}"
155,Tea Tree Spot Gel Face Cream with Tea Tree and Salicylic Acid For Acne and Pimples - 15 g ,"{'Madhya Pradesh': 15, 'Gujarat': 4, 'Andhra Pradesh': 7, 'Rajasthan': 15, 'Himachal Pradesh': 5, 'Maharashtra': 19, 'Karnataka': 4, 'Uttarakhand': 10, 'Chandigarh': 6, 'Arunachal Pradesh': 5, 'Haryana': 7, 'West Bengal': 3, 'Punjab': 16, 'Uttar Pradesh': 16, 'National Capital Territory of Delhi': 5, 'Goa': 10, 'Odisha': 6, 'Jammu and Kashmir': 2, 'Jharkhand': 0, 'Tamil Nadu': 2}"
156,Apple Cider Vinegar Conditioner with Organic Apple Cider Vinegar and Biotin for Long and Shiny Hair - 250ml,"{'Madhya Pradesh': 3, 'Gujarat': 1, 'Andhra Pradesh': 1, 'Rajasthan': 0, 'Himachal Pradesh': 0, 'Maharashtra': 2, 'Karnataka': 0, 'Uttarakhand': 3, 'Chandigarh': 0, 'Arunachal Pradesh': 1, 'Haryana': 0, 'West Bengal': 2, 'Punjab': 0, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 2, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
157,Apple Cider Vinegar Shampoo with Organic Apple Cider Vinegar and Biotin for Long and Shiny Hair - 250ml,"{'Madhya Pradesh': 2, 'Gujarat': 3, 'Andhra Pradesh': 4, 'Rajasthan': 5, 'Himachal Pradesh': 1, 'Maharashtra': 7, 'Karnataka': 3, 'Uttarakhand': 3, 'Chandigarh': 0, 'Arunachal Pradesh': 2, 'Haryana': 2, 'West Bengal': 1, 'Punjab': 1, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 2, 'Goa': 2, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 2}"
158,Damage Repair Kit,"{'Madhya Pradesh': 7, 'Gujarat': 3, 'Andhra Pradesh': 4, 'Rajasthan': 7, 'Himachal Pradesh': 7, 'Maharashtra': 5, 'Karnataka': 6, 'Uttarakhand': 4, 'Chandigarh': 1, 'Arunachal Pradesh': 4, 'Haryana': 1, 'West Bengal': 2, 'Punjab': 2, 'Uttar Pradesh': 12, 'National Capital Territory of Delhi': 9, 'Goa': 6, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 1}"
159,Damage Repair Combo,"{'Madhya Pradesh': 5, 'Gujarat': 1, 'Andhra Pradesh': 1, 'Rajasthan': 3, 'Himachal Pradesh': 1, 'Maharashtra': 5, 'Karnataka': 2, 'Uttarakhand': 3, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 2, 'West Bengal': 2, 'Punjab': 1, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 2, 'Goa': 1, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 2}"
160,Vitamin C Ultra Light Gel Oil-Free Moisturizer with Vitamin C and Aloe Vera Water for Glowing Hydration - 200 ml,"{'Madhya Pradesh': 10, 'Gujarat': 7, 'Andhra Pradesh': 5, 'Rajasthan': 3, 'Himachal Pradesh': 4, 'Maharashtra': 10, 'Karnataka': 6, 'Uttarakhand': 4, 'Chandigarh': 5, 'Arunachal Pradesh': 4, 'Haryana': 2, 'West Bengal': 4, 'Punjab': 5, 'Uttar Pradesh': 8, 'National Capital Territory of Delhi': 9, 'Goa': 6, 'Odisha': 6, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
161,Ubtan Ultra Light Gel Oil-Free Moisturizer with Turmeric and Saffron for Deep Hydration - 200 ml,"{'Madhya Pradesh': 12, 'Gujarat': 14, 'Andhra Pradesh': 6, 'Rajasthan': 8, 'Himachal Pradesh': 10, 'Maharashtra': 23, 'Karnataka': 3, 'Uttarakhand': 9, 'Chandigarh': 8, 'Arunachal Pradesh': 10, 'Haryana': 13, 'West Bengal': 5, 'Punjab': 12, 'Uttar Pradesh': 16, 'National Capital Territory of Delhi': 9, 'Goa': 7, 'Odisha': 4, 'Jammu and Kashmir': 2, 'Jharkhand': 5, 'Tamil Nadu': 3}"
162,Original Orange Body Wash For Kids with Orange and Oat Protein - 300 ml,"{'Madhya Pradesh': 4, 'Gujarat': 3, 'Andhra Pradesh': 5, 'Rajasthan': 2, 'Himachal Pradesh': 2, 'Maharashtra': 7, 'Karnataka': 1, 'Uttarakhand': 1, 'Chandigarh': 1, 'Arunachal Pradesh': 3, 'Haryana': 1, 'West Bengal': 2, 'Punjab': 3, 'Uttar Pradesh': 1, 'National Capital Territory of Delhi': 2, 'Goa': 2, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
163,Brave Blueberry Body Wash For Kids with Blueberry and Oat Protein - 300 ml,"{'Madhya Pradesh': 1, 'Gujarat': 0, 'Andhra Pradesh': 3, 'Rajasthan': 2, 'Himachal Pradesh': 0, 'Maharashtra': 4, 'Karnataka': 1, 'Uttarakhand': 1, 'Chandigarh': 0, 'Arunachal Pradesh': 1, 'Haryana': 1, 'West Bengal': 0, 'Punjab': 0, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 1, 'Goa': 0, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 0, 'Tamil Nadu': 0}"
164,Agent Apple Body Wash for Kids with Apple and Oat Protein - 300 ml,"{'Madhya Pradesh': 1, 'Gujarat': 2, 'Andhra Pradesh': 1, 'Rajasthan': 2, 'Himachal Pradesh': 0, 'Maharashtra': 0, 'Karnataka': 0, 'Uttarakhand': 0, 'Chandigarh': 1, 'Arunachal Pradesh': 0, 'Haryana': 2, 'West Bengal': 1, 'Punjab': 3, 'Uttar Pradesh': 2, 'National Capital Territory of Delhi': 2, 'Goa': 0, 'Odisha': 0, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 0}"
165,Major Mango Body Wash For Kids with Mango and Oat Protein - 300 ml,"{'Madhya Pradesh': 3, 'Gujarat': 0, 'Andhra Pradesh': 2, 'Rajasthan': 4, 'Himachal Pradesh': 0, 'Maharashtra': 4, 'Karnataka': 1, 'Uttarakhand': 0, 'Chandigarh': 0, 'Arunachal Pradesh': 0, 'Haryana': 0, 'West Bengal': 0, 'Punjab': 1, 'Uttar Pradesh': 0, 'National Capital Territory of Delhi': 1, 'Goa': 2, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 0, 'Tamil Nadu': 0}"
166,Apple Cider Vinegar Foaming Face Wash with Apple Cider Vinegar and Aloe Vera Water for Deep Cleansing - 150ml,"{'Madhya Pradesh': 7, 'Gujarat': 4, 'Andhra Pradesh': 11, 'Rajasthan': 8, 'Himachal Pradesh': 4, 'Maharashtra': 9, 'Karnataka': 15, 'Uttarakhand': 5, 'Chandigarh': 5, 'Arunachal Pradesh': 8, 'Haryana': 7, 'West Bengal': 2, 'Punjab': 8, 'Uttar Pradesh': 13, 'National Capital Territory of Delhi': 11, 'Goa': 10, 'Odisha': 2, 'Jammu and Kashmir': 1, 'Jharkhand': 3, 'Tamil Nadu': 2}"
167,Ubtan Foaming Face Wash with Turmeric and Saffron for Tan Removal - 150ml,"{'Madhya Pradesh': 23, 'Gujarat': 16, 'Andhra Pradesh': 16, 'Rajasthan': 20, 'Himachal Pradesh': 7, 'Maharashtra': 32, 'Karnataka': 18, 'Uttarakhand': 11, 'Chandigarh': 9, 'Arunachal Pradesh': 8, 'Haryana': 19, 'West Bengal': 13, 'Punjab': 23, 'Uttar Pradesh': 18, 'National Capital Territory of Delhi': 19, 'Goa': 13, 'Odisha': 17, 'Jammu and Kashmir': 3, 'Jharkhand': 5, 'Tamil Nadu': 3}"
168,Body Wash Combo: Vitamin C Body Wash and Charcoal Body Wash,"{'Madhya Pradesh': 4, 'Gujarat': 3, 'Andhra Pradesh': 6, 'Rajasthan': 2, 'Himachal Pradesh': 2, 'Maharashtra': 6, 'Karnataka': 3, 'Uttarakhand': 3, 'Chandigarh': 3, 'Arunachal Pradesh': 0, 'Haryana': 4, 'West Bengal': 1, 'Punjab': 2, 'Uttar Pradesh': 6, 'National Capital Territory of Delhi': 2, 'Goa': 2, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 1}"
169,Super Strawberry Body Wash for Kids with Strawberry and Oat Protein - 300 ml,"{'Madhya Pradesh': 4, 'Gujarat': 1, 'Andhra Pradesh': 4, 'Rajasthan': 3, 'Himachal Pradesh': 2, 'Maharashtra': 4, 'Karnataka': 1, 'Uttarakhand': 3, 'Chandigarh': 3, 'Arunachal Pradesh': 1, 'Haryana': 1, 'West Bengal': 3, 'Punjab': 3, 'Uttar Pradesh': 4, 'National Capital Territory of Delhi': 1, 'Goa': 6, 'Odisha': 1, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 1}"
170,"Vitamin C Face Scrub for Glowing Skin, With Vitamin C and Walnut For Skin Illumination - 100 g","{'Madhya Pradesh': 4, 'Gujarat': 4, 'Andhra Pradesh': 3, 'Rajasthan': 5, 'Himachal Pradesh': 1, 'Maharashtra': 9, 'Karnataka': 3, 'Uttarakhand': 3, 'Chandigarh': 1, 'Arunachal Pradesh': 1, 'Haryana': 3, 'West Bengal': 3, 'Punjab': 5, 'Uttar Pradesh': 7, 'National Capital Territory of Delhi': 2, 'Goa': 4, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 3, 'Tamil Nadu': 2}"
171,Rice Water Shampoo For Damage Repair - 250ml,"{'Madhya Pradesh': 20, 'Gujarat': 6, 'Andhra Pradesh': 11, 'Rajasthan': 12, 'Himachal Pradesh': 4, 'Maharashtra': 17, 'Karnataka': 8, 'Uttarakhand': 12, 'Chandigarh': 1, 'Arunachal Pradesh': 10, 'Haryana': 9, 'West Bengal': 2, 'Punjab': 15, 'Uttar Pradesh': 14, 'National Capital Territory of Delhi': 13, 'Goa': 7, 'Odisha': 7, 'Jammu and Kashmir': 2, 'Jharkhand': 2, 'Tamil Nadu': 3}"
172,Rice Hair Oil with Rice Bran and Coconut Oil For Damage Repair - 150ml,"{'Madhya Pradesh': 10, 'Gujarat': 5, 'Andhra Pradesh': 3, 'Rajasthan': 5, 'Himachal Pradesh': 2, 'Maharashtra': 9, 'Karnataka': 0, 'Uttarakhand': 1, 'Chandigarh': 5, 'Arunachal Pradesh': 2, 'Haryana': 4, 'West Bengal': 2, 'Punjab': 5, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 5, 'Goa': 2, 'Odisha': 1, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 1}"
173,"Rice Water Conditioner with Rice Water and Keratin for Damaged, Dry and Frizzy Hair - 250 ml","{'Madhya Pradesh': 6, 'Gujarat': 2, 'Andhra Pradesh': 2, 'Rajasthan': 7, 'Himachal Pradesh': 3, 'Maharashtra': 14, 'Karnataka': 4, 'Uttarakhand': 2, 'Chandigarh': 4, 'Arunachal Pradesh': 2, 'Haryana': 4, 'West Bengal': 4, 'Punjab': 5, 'Uttar Pradesh': 3, 'National Capital Territory of Delhi': 4, 'Goa': 2, 'Odisha': 4, 'Jammu and Kashmir': 0, 'Jharkhand': 1, 'Tamil Nadu': 4}"
174,"Tea Tree Face Mask for Acne, with Tea Tree and Salicylic Acid for Acne and Pimples - 100g","{'Madhya Pradesh': 12, 'Gujarat': 4, 'Andhra Pradesh': 2, 'Rajasthan': 4, 'Himachal Pradesh': 3, 'Maharashtra': 8, 'Karnataka': 1, 'Uttarakhand': 0, 'Chandigarh': 5, 'Arunachal Pradesh': 2, 'Haryana': 2, 'West Bengal': 2, 'Punjab': 4, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 4, 'Goa': 5, 'Odisha': 4, 'Jammu and Kashmir': 1, 'Jharkhand': 1, 'Tamil Nadu': 0}"
175,Tea Tree Body Wash With Tea Tree and Neem For Skin Purification - 300 ml ,"{'Madhya Pradesh': 7, 'Gujarat': 3, 'Andhra Pradesh': 1, 'Rajasthan': 5, 'Himachal Pradesh': 1, 'Maharashtra': 9, 'Karnataka': 6, 'Uttarakhand': 8, 'Chandigarh': 5, 'Arunachal Pradesh': 4, 'Haryana': 9, 'West Bengal': 2, 'Punjab': 5, 'Uttar Pradesh': 5, 'National Capital Territory of Delhi': 4, 'Goa': 1, 'Odisha': 2, 'Jammu and Kashmir': 0, 'Jharkhand': 2, 'Tamil Nadu': 1}"
176,Ubtan Body Wash With Turmeric and Saffron for Glowing Skin - 300 ml,"{'Madhya Pradesh': 16, 'Gujarat': 13, 'Andhra Pradesh': 11, 'Rajasthan': 20, 'Himachal Pradesh': 6, 'Maharashtra': 23, 'Karnataka': 12, 'Uttarakhand': 7, 'Chandigarh': 5, 'Arunachal Pradesh': 7, 'Haryana': 8, 'West Bengal': 8, 'Punjab': 14, 'Uttar Pradesh': 19, 'National Capital Territory of Delhi': 14, 'Goa': 4, 'Odisha': 0, 'Jammu and Kashmir': 0, 'Jharkhand': 3, 'Tamil Nadu': 3}"
